,Co,Ni,W,Al,Cr,Fe,Ti,Cu,structure,volume,bandgap,natoms,ntypes,energy,crystal_structure,crystal_system
801,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,P63/mmc,338.194,0.0,24,2,0.0852363615413456,P,hexagonal
802,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,P63/mmc,339.326,0.0,24,2,0.0743118269580117,P,hexagonal
803,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,P63/mmc,334.811,0.0,24,2,0.0156279444580119,P,hexagonal
804,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,P63/mmc,332.75,0.0,24,2,-0.1860309209586539,P,hexagonal
805,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,R-3m,184.691,0.0,13,2,0.1684026630546071,R,trigonal
806,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,R-3m,184.859,0.0,13,2,0.1291678299776846,R,trigonal
807,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,R-3m,189.05,0.0,13,2,-0.0203343954069306,R,trigonal
808,6.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,R-3m,178.38,0.0,13,2,0.2454196856535501,R,trigonal
809,6.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,R-3m,170.969,0.0,13,2,-0.3788809581926037,R,trigonal
810,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,P63/mmc,313.953,0.0,24,2,0.0211203325890565,P,hexagonal
811,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,P63/mmc,311.394,0.0,24,2,0.1998922321723905,P,hexagonal
812,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,P63/mmc,308.796,0.0,24,2,-0.0337894290776101,P,hexagonal
813,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,P63/mmc,309.708,0.0,24,2,0.0101881171723903,P,hexagonal
814,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,P63/mmc,314.585,0.0,24,2,0.0253409213390571,P,hexagonal
815,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,P63/mmc,313.531,0.0,24,2,0.1944490288390573,P,hexagonal
816,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,R-3m,171.744,0.0,13,2,0.1655072028678771,R,trigonal
817,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,R-3m,166.611,0.0,13,2,-0.347032705593661,R,trigonal
818,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,P42/mnm,393.371,0.0,30,2,-0.2567544010193406,P,tetragonal
819,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,P42/mnm,399.289,0.0,30,2,-0.0886762336860073,P,tetragonal
820,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,P42/mnm,409.707,0.0,30,2,-0.0643251733526739,P,tetragonal
821,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,R-3m,162.928,0.0,13,2,-0.2748688599177936,R,trigonal
822,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,R-3m,163.376,0.0,13,2,-0.2006050483793324,R,trigonal
823,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,R-3m,164.03,0.0,13,2,-0.2314521937639481,R,trigonal
824,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,P42/mnm,388.326,0.0,30,2,-0.1863882871002564,P,tetragonal
825,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,P42/mnm,386.205,0.0,30,2,-0.1808410934335901,P,tetragonal
826,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,P42/mnm,376.939,0.0,30,2,-0.2158449364335894,P,tetragonal
827,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,R-3m,161.667,0.0,13,2,-0.1526069650111583,R,trigonal
828,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,R-3m,155.805,0.0,13,2,-0.1968663311650041,R,trigonal
829,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,R-3m,157.043,0.0,13,2,-0.2520851750111582,R,trigonal
830,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Pm-3m,22.524,0.0,2,2,0.39928237,P,cubic
831,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,R-3m,22.3975,0.0,2,2,0.13515462,R,trigonal
832,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,P4/mmm,22.5494,0.0,2,2,0.21902317,P,tetragonal
833,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fm-3m,26.1916,0.0,2,2,0.900214935,F,cubic
834,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Pmma,44.6739,0.0,4,2,0.164843289999999,P,orthorhombic
835,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,F-43m,34.6522,0.0,2,2,1.485885215,F,cubic
836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,P3m1,58.9174,0.0,4,2,0.711583667499999,P,trigonal
837,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,P-6m2,22.5314,0.0,2,2,0.1449948,P,hexagonal
838,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Fd-3m,72.2403,0.0,6,2,0.33280614,F,cubic
839,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Fm-3m,46.159,0.0,4,2,0.2215197125,F,cubic
840,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,I4/mmm,45.9006,0.0,4,2,0.206263062500001,I,tetragonal
841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,P63/mmc,91.9644,0.0,8,2,0.1782326075,P,hexagonal
842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Pm-3m,45.9635,0.0,4,2,0.1773070975,P,cubic
843,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,P42/mnm,89.0935,0.0,6,2,1.20394757166667,P,tetragonal
844,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fd-3m,267.385,0.0,6,2,2.67180826,F,cubic
845,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Pnnm,65.86,0.0,6,2,0.101668303333334,P,orthorhombic
846,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fd-3m,71.2678,0.0,6,2,0.2757183483333338,F,cubic
847,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,R-3c,115.325,0.0,10,2,0.527271022,R,trigonal
848,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fm-3m,44.4593,0.0,4,2,0.408882795,F,cubic
849,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,I4/mmm,44.0194,0.0,4,2,0.2805858275,I,tetragonal
850,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,P63/mmc,87.8846,0.0,8,2,0.0966823875000005,P,hexagonal
851,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Pm-3m,44.0428,0.0,4,2,0.117944575,P,cubic
852,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Pm-3m,26.7317,0.0,2,2,0.32689128,P,cubic
853,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,R-3m,27.4271,0.0,2,2,0.228853364999999,R,trigonal
854,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,P4/mmm,26.6804,0.0,2,2,0.184567254999999,P,tetragonal
855,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Fm-3m,29.424,0.0,2,2,0.91742971,F,cubic
856,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Pmma,53.416,0.0,4,2,0.036017082499999,P,orthorhombic
857,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,F-43m,37.8675,0.0,2,2,1.688768475,F,cubic
858,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,P63mc,70.1011,0.0,4,2,1.26016126,P,hexagonal
859,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,P-6m2,27.3576,0.0,2,2,0.17215777,P,hexagonal
860,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,P4/mmm,26.6448,0.0,2,2,0.0655713650000002,P,tetragonal
861,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,P4/mmm,26.6818,0.0,2,2,0.0652167400000003,P,tetragonal
862,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,159.424,0.0,12,2,0.0279139183333327,P,hexagonal
863,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Cmcm,160.32,0.0,12,2,0.109565765833332,C,orthorhombic
864,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,176.292,0.0,12,2,0.5279796316666664,P,hexagonal
865,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Cmcm,176.831,0.0,12,2,0.5320317199999991,C,orthorhombic
866,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,353.183,0.0,24,2,0.5478541612499997,P,hexagonal
867,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,319.389,0.0,24,2,0.0736331237499996,P,hexagonal
868,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,R-3m,210.639,0.0,13,2,0.2972097430769229,R,trigonal
869,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,480.148,0.0,30,2,0.1494737499999985,P,tetragonal
870,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,Fd-3m,97.2962,0.0,6,2,0.7510756750000004,F,cubic
871,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,194.118,0.0,12,2,0.7708685900000004,P,hexagonal
872,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,Cmcm,173.552,0.0,12,2,0.1649338450000002,C,orthorhombic
873,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,Cmcm,174.306,0.0,12,2,0.2145432566666668,C,orthorhombic
874,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,365.605,0.0,24,2,0.4437248204166669,P,hexagonal
875,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,365.645,0.0,24,2,0.4543080083333327,P,hexagonal
876,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,428.605,0.0,30,2,0.0605327059999998,P,tetragonal
877,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,437.72,0.0,30,2,0.1598284220000001,P,tetragonal
878,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,442.376,0.0,30,2,0.2298103116666671,P,tetragonal
879,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,390.237,0.0,24,2,0.7597555879166661,P,hexagonal
880,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,Fd-3m,97.6245,0.0,6,2,0.7505853249999994,F,cubic
881,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,I-43m,479.636,0.0,29,2,0.3453163175862077,I,cubic
882,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,Pm-3m,59.1035,0.0,4,2,0.1803064125,P,cubic
883,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,I4/mmm,59.8942,0.0,4,2,0.236122445000001,I,tetragonal
884,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,Fm-3m,59.8756,0.0,4,2,0.258601462500001,F,cubic
885,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,119.37,0.0,8,2,0.246537375000001,P,hexagonal
886,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,I4/mmm,59.9265,0.0,4,2,0.2296144475000012,I,tetragonal
887,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,I4/mmm,59.8002,0.0,4,2,0.2287367850000006,I,tetragonal
888,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,364.529,0.0,24,2,0.3028842004166681,P,hexagonal
889,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,366.871,0.0,24,2,0.3647625816666675,P,hexagonal
890,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,468.202,0.0,30,2,0.2737010196666669,P,tetragonal
891,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,187.808,0.0,12,2,0.3019466666666683,P,hexagonal
892,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,Cmcm,187.435,0.0,12,2,0.3013887625000014,C,orthorhombic
893,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,396.445,0.0,24,2,0.5568253050000015,P,hexagonal
894,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,396.673,0.0,24,2,0.5849443008333329,P,hexagonal
895,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,375.648,0.0,24,2,0.3072147404166661,P,hexagonal
896,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,R-3m,158.423,0.0,13,2,0.1108336461538455,R,trigonal
897,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,R-3m,158.625,0.0,13,2,0.1141802176923068,R,trigonal
898,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,R-3m,158.477,0.0,13,2,0.0346366692307684,R,trigonal
899,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,R-3m,153.179,0.0,13,2,0.1146204699999989,R,trigonal
900,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,R-3m,151.352,0.0,13,2,0.0687885161538457,R,trigonal
901,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,R-3m,153.353,0.0,13,2,0.0849405569230758,R,trigonal
902,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,365.729,0.0,30,2,0.0376819619999992,P,tetragonal
903,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,372.999,0.0,30,2,0.0967695699999997,P,tetragonal
904,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,367.748,0.0,30,2,0.1099350346666663,P,tetragonal
905,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,R-3m,150.156,0.0,13,2,0.1370554561538455,R,trigonal
906,0.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,I-43m,413.954,0.0,29,2,0.2248018889655166,I,cubic
907,0.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,I-43m,403.748,0.0,29,2,0.1849563672413782,I,cubic
908,0.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,I-43m,411.302,0.0,29,2,0.249743028275861,I,cubic
909,0.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,I-43m,399.926,0.0,29,2,0.1946574806896549,I,cubic
910,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,343.223,0.0,30,2,0.0189106486666664,P,tetragonal
911,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,341.246,0.0,30,2,0.0827542243333321,P,tetragonal
912,0.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,I-43m,381.439,0.0,29,2,0.1195551975862058,I,cubic
913,0.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,I-43m,397.476,0.0,29,2,0.2329308086206886,I,cubic
914,0.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,I-43m,395.058,0.0,29,2,0.2755746648275864,I,cubic
915,0.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,I-43m,380.832,0.0,29,2,0.1716431510344826,I,cubic
916,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,102.271,0.0,6,2,1.037423265,P,tetragonal
917,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,I4/mmm,37.5853,0.0,3,2,0.011708283333333,I,tetragonal
918,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Fd-3m,72.9774,0.0,6,2,-0.0034970666666668,F,cubic
919,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,146.26,0.0,12,2,0.0039277974999999,P,hexagonal
920,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Cmcm,161.913,0.0,12,2,0.3594223050000001,C,orthorhombic
921,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Cmcm,160.856,0.0,12,2,0.2996872158333327,C,orthorhombic
922,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,308.493,0.0,24,2,0.1665611887499996,P,hexagonal
923,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,309.344,0.0,24,2,0.1850872812499998,P,hexagonal
924,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,292.437,0.0,24,2,0.0006226125000002,P,hexagonal
925,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,386.013,0.0,30,2,0.143667449999999,P,tetragonal
926,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,388.321,0.0,30,2,0.1703528086666655,P,tetragonal
927,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,376.002,0.0,30,2,0.0372193303333328,P,tetragonal
928,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Fd-3m,72.8934,0.0,6,2,-0.0031805283333336,F,cubic
929,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,R-3m,209.43,0.0,13,2,0.3652001723076938,R,trigonal
930,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,R-3m,212.296,0.0,13,2,0.4514073330769249,R,trigonal
931,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,R-3m,214.002,0.0,13,2,0.5092288369230792,R,trigonal
932,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,481.415,0.0,30,2,0.3364745146666659,P,tetragonal
933,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,R-3c,139.599,0.0,10,2,0.395060432,R,trigonal
934,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,435.059,0.0,30,2,0.3067279636666664,P,tetragonal
935,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,423.982,0.0,30,2,0.1428627216666673,P,tetragonal
936,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,439.635,0.0,30,2,0.3148555190000006,P,tetragonal
937,0.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0,I-43m,333.477,0.0,29,2,-0.007099107586207,I,cubic
938,0.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,I-43m,328.745,0.0,29,2,-0.0137068075862071,I,cubic
939,0.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,I-43m,317.965,0.0,29,2,0.0753760651724123,I,cubic
940,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,I4/mmm,47.473,0.0,4,2,-0.0839505325000003,I,tetragonal
941,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Fm-3m,48.0324,0.0,4,2,0.0595935799999996,F,cubic
942,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,95.0,0.0,8,2,-0.0391523975000005,P,hexagonal
943,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Pm-3m,48.0723,0.0,4,2,0.1197888025,P,cubic
944,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Pmmn,94.7085,0.0,8,2,-0.111227105,P,orthorhombic
945,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,I4/mmm,47.3734,0.0,4,2,-0.0839829325000005,I,tetragonal
946,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,I4/mmm,47.3806,0.0,4,2,-0.0841196650000002,I,tetragonal
947,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,318.251,0.0,24,2,0.4414267454166669,P,hexagonal
948,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,316.988,0.0,24,2,0.4185582774999996,P,hexagonal
949,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,R-3m,202.627,0.0,13,2,0.3466417930769235,R,trigonal
950,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,R-3m,204.459,0.0,13,2,0.3765219723076908,R,trigonal
951,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,R-3m,205.496,0.0,13,2,0.4184882269230762,R,trigonal
952,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,388.937,0.0,30,2,0.1110679990000003,P,tetragonal
953,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,390.291,0.0,30,2,0.0834760946666667,P,tetragonal
954,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,391.371,0.0,30,2,0.0740598026666665,P,tetragonal
955,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,I4/m,57.7731,0.0,5,2,-0.107539166000001,I,tetragonal
956,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,357.157,0.0,30,2,0.0639025583333326,P,tetragonal
957,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,441.511,0.0,30,2,0.0757651870000017,P,tetragonal
958,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,452.667,0.0,30,2,0.2092075833333354,P,tetragonal
959,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,456.24,0.0,30,2,0.2697467243333354,P,tetragonal
960,0.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,I-43m,470.431,0.0,29,2,0.4694008975862069,I,cubic
961,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,R-3m,205.789,0.0,13,2,0.521665763846154,R,trigonal
962,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,R-3m,207.713,0.0,13,2,0.6431341930769222,R,trigonal
963,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,R-3m,200.336,0.0,13,2,0.3779489269230768,R,trigonal
964,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,Cmcm,147.195,0.0,12,2,0.2285734008333335,C,orthorhombic
965,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,145.388,0.0,12,2,0.0957568450000003,P,hexagonal
966,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,293.035,0.0,24,2,0.1605787333333334,P,hexagonal
967,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,278.307,0.0,24,2,0.0487882124999998,P,hexagonal
968,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,279.437,0.0,24,2,0.0696179216666668,P,hexagonal
969,0.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,I-43m,469.82,0.0,29,2,0.5049718717241376,I,cubic
970,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,337.773,0.0,24,2,0.2213275591666672,P,hexagonal
971,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,361.598,0.0,24,2,0.4938346920833337,P,hexagonal
972,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,354.556,0.0,24,2,0.4229095883333329,P,hexagonal
973,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,356.772,0.0,24,2,0.3989131975000006,P,hexagonal
974,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,337.446,0.0,24,2,0.2234350616666667,P,hexagonal
975,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,357.285,0.0,24,2,0.5067008158333337,P,hexagonal
976,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,R-3m,197.094,0.0,13,2,0.4070396376923082,R,trigonal
977,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,R-3m,193.155,0.0,13,2,0.323983193846154,R,trigonal
978,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,R-3m,199.126,0.0,13,2,0.511374990769231,R,trigonal
979,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,R-3m,173.761,0.0,13,2,0.0004094684615388,R,trigonal
980,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,R-3m,195.919,0.0,13,2,0.5311881523076931,R,trigonal
981,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,346.376,0.0,24,2,0.4609203724999998,P,hexagonal
982,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,329.648,0.0,24,2,0.3280323366666664,P,hexagonal
983,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,326.402,0.0,24,2,0.3459868724999992,P,hexagonal
984,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,329.486,0.0,24,2,0.3292266412499991,P,hexagonal
985,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,328.178,0.0,24,2,0.3627215379166664,P,hexagonal
986,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,P63/mmc,351.943,0.0,24,2,0.5934446962499997,P,hexagonal
987,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,R-3m,167.95,0.0,13,2,-0.0163570376923084,R,trigonal
988,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,R-3m,187.366,0.0,13,2,0.4277633223076921,R,trigonal
989,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,423.069,0.0,30,2,0.2429465513333336,P,tetragonal
990,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,424.676,0.0,30,2,0.2568709579999998,P,tetragonal
991,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,412.63,0.0,30,2,0.1359762406666675,P,tetragonal
992,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,R-3m,167.274,0.0,13,2,0.0163986800000001,R,trigonal
993,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,R-3m,165.853,0.0,13,2,0.045065828461538,R,trigonal
994,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,R-3m,167.086,0.0,13,2,0.0627046761538456,R,trigonal
995,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,405.529,0.0,30,2,0.1257535046666646,P,tetragonal
996,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,402.362,0.0,30,2,0.1273100129999989,P,tetragonal
997,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,P42/mnm,405.506,0.0,30,2,0.1367232756666662,P,tetragonal
998,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,R-3m,163.003,0.0,13,2,0.0433229569230764,R,trigonal
999,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,R-3m,158.183,0.0,13,2,-0.0224866115384619,R,trigonal
1000,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,R-3m,161.056,0.0,13,2,0.0382639730769227,R,trigonal
1001,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Pm-3m,24.0552,0.0,2,2,-0.669379795,P,cubic
1002,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Pm-3m,24.0326,0.0,2,2,-0.66928167,P,cubic
1003,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,R-3m,24.9952,0.0,2,2,-0.424828410000001,R,trigonal
